

time(s),pulse,score,player,coin
153.3249,142,0.5,null,
153.3417,142,0.5,null,
153.3583,143,0.5,0,
153.3751,143,0.5,null,
153.3916,143,0.5,null,
153.4084,143,0.5,null,
153.425,143,0.5,null,
153.4418,143,0.5,null,
153.4585,143,0.5,null,
153.475,143,0.5,null,
153.4915,143,0.5,null,
153.5084,143,0.5,null,
153.5249,143,0.5,null,
153.5417,143,0.5,null,
153.5583,143,0.4789474,null,
153.5755,143,0.4789474,null,
153.5921,143,0.4789474,null,
153.6087,143,0.4368421,null,
153.6258,143,0.4368421,null,
153.6421,143,0.4368421,null,
153.6588,143,0.3894737,null,
153.6754,143,0.3894737,null,
153.692,143,0.3894737,null,
153.7089,143,0.3315789,null,
153.7253,143,0.3315789,null,
153.7418,143,0.2736842,null,
153.7584,144,0.2736842,1,
153.7751,144,0.2736842,null,
153.7917,144,0.2210526,null,
153.8084,144,0.2210526,null,
153.825,144,0.2210526,null,
153.8417,144,0.1736842,null,
153.8584,144,0.1736842,null,
153.8752,144,0.1736842,null,
153.8917,144,0.1263158,null,
153.9084,144,0.1263158,null,
153.9251,145,0.1263158,2,
153.9417,145,0.09473684,null,
153.9584,145,0.09473684,null,
153.9751,145,0.09473684,null,
153.9919,145,0.07368421,null,
154.0084,145,0.07368421,null,
154.025,145,0.05789474,null,
154.042,145,0.05789474,null,
154.0587,145,0.05789474,null,
154.0755,145,0.04736842,null,
154.0921,145,0.04736842,null,
154.1088,145,0.04736842,null,
154.1256,145,0.04210526,null,
154.1421,145,0.04210526,null,
154.1587,145,0.04210526,null,
154.1756,145,0.04210526,null,
154.1917,145,0.04210526,null,
154.2086,145,0.04210526,null,
154.225,145,0.04210526,null,
154.2418,145,0.04210526,null,
154.2584,145,0.0368421,null,
154.275,145,0.0368421,null,
154.2918,145,0.0368421,null,
154.3084,145,0.0368421,null,
154.325,145,0.0368421,null,
154.3419,145,0.0368421,null,
154.3584,145,0.03157895,null,
154.3751,146,0.03157895,2,
154.3918,146,0.03157895,null,
154.4084,146,0.03157895,null,
154.4251,146,0.03157895,null,
154.4418,146,0.03157895,null,
154.4584,146,0.03157895,null,
154.4753,146,0.03157895,null,
154.4917,146,0.03157895,null,
154.5088,146,0.03157895,null,
154.5256,146,0.03157895,null,
154.5421,146,0.03157895,null,
154.5587,146,0.03157895,null,
154.5756,146,0.03157895,null,
154.5921,146,0.03157895,null,
154.6088,146,0.03157895,null,
154.6257,146,0.03157895,null,
154.642,146,0.03157895,null,
154.6586,146,0.03157895,null,
154.6751,146,0.03157895,null,
154.6918,146,0.03157895,null,
154.7084,146,0.03157895,null,
154.7251,146,0.03157895,null,
154.7418,146,0.03157895,null,
154.7585,146,0.03157895,null,
154.775,146,0.03157895,null,
154.7919,146,0.03157895,null,
154.8086,146,0.03157895,null,
154.8251,146,0.03157895,null,
154.8418,146,0.0368421,null,
154.8584,146,0.0368421,null,
154.8752,146,0.0368421,null,
154.8918,147,0.05263158,2,
154.9084,147,0.05263158,null,
154.9252,147,0.05263158,null,
154.9418,147,0.07894737,null,
154.9587,147,0.07894737,null,
154.9755,147,0.07894737,null,
154.9925,147,0.1157895,null,
155.0088,147,0.1157895,null,
155.0254,147,0.1157895,null,
155.0421,147,0.1473684,null,
155.0589,147,0.1473684,null,
155.0756,147,0.1842105,null,
155.0919,147,0.1842105,null,
155.1084,147,0.1842105,null,
155.1251,148,0.1842105,1,
155.1418,148,0.1842105,null,
155.1584,148,0.2315789,null,
155.1751,148,0.2315789,null,
155.1919,148,0.2315789,null,
155.2084,148,0.2736842,null,
155.225,148,0.2736842,null,
155.2418,148,0.2736842,null,
155.2585,148,0.3157895,null,
155.2753,148,0.3157895,null,
155.2918,148,0.3578947,null,
155.3085,148,0.3578947,null,
155.3252,148,0.3578947,null,
155.3418,148,0.4105263,null,
155.3584,148,0.4105263,null,
155.3752,148,0.4105263,null,
155.3918,149,0.4578947,0,
155.4085,149,0.4578947,null,
155.4252,149,0.4578947,null,
155.442,149,0.5,null,
155.4589,149,0.5,null,
155.4756,149,0.5,null,
155.4924,149,0.5,null,
155.5087,149,0.5,null,
155.5258,149,0.5,null,
155.542,149,0.5,null,
155.5592,149,0.5,null,
155.5758,149,0.5,null,
155.5919,149,0.5,null,
155.6086,149,0.5,null,
155.6252,149,0.5,null,
155.6418,149,0.5,null,
155.6586,149,0.5,null,
155.6751,149,0.5,null,
155.6918,149,0.5,null,
155.7086,149,0.5,null,
155.7254,149,0.5,null,
155.742,149,0.5,null,
155.7586,149,0.5,null,
155.7752,149,0.5,null,
155.7919,149,0.5,null,
155.8086,149,0.5,null,
155.8252,149,0.5,null,
155.8419,149,0.5,null,
155.8586,150,0.5,0,
155.8752,150,0.5,null,
155.8922,150,0.5,null,
155.909,150,0.5,null,
155.9257,150,0.5,null,
155.9423,150,0.5,null,
155.9591,150,0.5,null,
155.9755,150,0.5,null,
155.9922,150,0.5,null,
156.009,150,0.5,null,
156.0258,150,0.5,null,
156.0423,150,0.5,null,
156.0587,150,0.5,null,
156.0753,150,0.5,null,
156.0919,150,0.5,null,
156.1086,150,0.5,null,
156.1254,150,0.5,null,
156.1419,150,0.5,null,
156.1587,150,0.5,null,
156.1753,150,0.5,null,
156.192,150,0.5,null,
156.2088,150,0.5,null,
156.2254,150,0.5,null,
156.2419,150,0.5,null,
156.2587,150,0.5,null,
156.2754,150,0.5,null,
156.292,150,0.5,null,
156.3086,150,0.5,null,
156.3254,150,0.5,null,
156.342,150,0.5,null,
156.3589,151,0.4842105,0,
156.3757,151,0.4842105,null,
156.393,151,0.4842105,null,
156.4091,151,0.4421053,null,
156.4257,151,0.4421053,null,
156.4424,151,0.4421053,null,
156.4591,151,0.3894737,null,
156.476,151,0.3894737,null,
156.4924,151,0.3894737,null,
156.5087,151,0.3368421,null,
156.5252,151,0.3368421,null,
156.542,151,0.3368421,null,
156.5587,151,0.2842105,null,
156.5753,151,0.2842105,null,
156.592,151,0.2315789,null,
156.6086,151,0.2315789,null,
156.6253,152,0.2315789,1,
156.642,152,0.1736842,null,
156.6588,152,0.1736842,null,
156.6754,152,0.1736842,null,
156.692,152,0.1368421,null,
156.7087,152,0.1368421,null,
156.7255,152,0.1368421,null,
156.742,152,0.1368421,null,
156.7586,152,0.1368421,null,
156.7754,152,0.1368421,null,
156.792,152,0.1105263,null,
156.8087,152,0.1105263,null,
156.8257,152,0.08947369,null,
156.8424,152,0.08947369,null,
156.8595,152,0.08947369,null,
156.8758,152,0.06842105,null,
156.8927,153,0.06842105,2,
156.9091,153,0.06842105,null,
156.9258,153,0.05263158,null,
156.9429,153,0.05263158,null,
156.959,153,0.05263158,null,
156.9757,153,0.04736842,null,
156.9921,153,0.04736842,null,
157.0087,153,0.04210526,null,
157.0253,153,0.04210526,null,
157.042,153,0.04210526,null,
157.0587,153,0.0368421,null,
157.0753,153,0.0368421,null,
157.092,153,0.0368421,null,
157.1086,153,0.0368421,null,
157.1259,153,0.0368421,null,
157.1422,153,0.0368421,null,
157.1587,153,0.0368421,null,
157.1755,153,0.0368421,null,
157.192,153,0.0368421,null,
157.2087,153,0.0368421,null,
157.2254,153,0.0368421,null,
157.2421,153,0.0368421,null,
157.2588,153,0.0368421,null,
157.2754,153,0.0368421,null,
157.2924,153,0.0368421,null,
157.3091,153,0.0368421,null,
157.3258,153,0.0368421,null,
157.3423,153,0.03157895,null,
157.359,153,0.03157895,null,
157.376,154,0.03157895,2,
157.3923,154,0.03157895,null,
157.4091,154,0.03157895,null,
157.4259,154,0.03157895,null,
157.4421,154,0.03157895,null,
157.4587,154,0.03157895,null,
157.4755,154,0.03157895,null,
157.4921,154,0.03157895,null,
157.5086,154,0.03157895,null,
157.5255,154,0.03157895,null,
157.542,154,0.03157895,null,
157.5587,154,0.03157895,null,
157.5753,154,0.03157895,null,
157.592,154,0.03157895,null,
157.609,154,0.04210526,null,
157.6253,154,0.04210526,null,
157.6421,154,0.04210526,null,
157.6588,154,0.04210526,null,
157.6753,154,0.04210526,null,
157.692,154,0.04210526,null,
157.7088,154,0.05789474,null,
157.7253,154,0.05789474,null,
157.742,154,0.05789474,null,
157.7587,154,0.07894737,null,
157.7759,154,0.07894737,null,
157.7926,154,0.07894737,null,
157.8091,154,0.09473684,null,
157.8259,154,0.09473684,null,
157.8423,154,0.09473684,null,
157.8593,154,0.1157895,null,
157.8759,154,0.1157895,null,
157.8924,154,0.1157895,null,
157.9092,154,0.1473684,null,
157.9255,154,0.1473684,null,
157.9427,155,0.1473684,2,
157.9589,155,0.1789474,null,
157.9755,155,0.1789474,null,
157.9921,155,0.1789474,null,
158.0089,155,0.2263158,null,
158.0254,155,0.2263158,null,
158.042,155,0.2263158,null,
158.0589,155,0.2631579,null,
158.0754,155,0.2631579,null,
158.0927,155,0.3105263,null,
158.1088,155,0.3105263,null,
158.1255,155,0.3105263,null,
158.142,155,0.3473684,null,
158.1588,155,0.3473684,null,
158.1755,155,0.3473684,null,
158.1921,155,0.3947369,null,
158.2087,155,0.3947369,null,
158.2256,155,0.3947369,null,
158.2421,155,0.3947369,null,
158.2591,155,0.3947369,null,
158.2758,155,0.3947369,null,
158.2928,155,0.4473684,null,
158.3093,155,0.4473684,null,
158.3258,155,0.4947369,null,
158.3424,155,0.4947369,1,
158.3591,155,0.4947369,null,
158.3761,156,0.5,0,
158.3926,156,0.5,null,
158.4092,156,0.5,null,
158.4254,156,0.5,null,
158.4421,156,0.5,null,
158.4588,156,0.5,null,
158.4754,156,0.5,null,
158.492,156,0.5,null,
158.5088,156,0.5,null,
158.5254,156,0.5,null,
158.5421,156,0.5,null,
158.5589,156,0.5,null,
158.5756,156,0.5,null,
158.5921,156,0.5,null,
158.6088,156,0.5,null,
158.6255,156,0.5,null,
158.6421,156,0.5,null,
158.6588,156,0.5,null,
158.6755,156,0.5,null,
158.6923,156,0.5,null,
158.7088,156,0.5,null,
158.726,156,0.5,null,
158.7427,156,0.5,null,
158.7591,156,0.5,null,
158.7756,156,0.5,null,
158.7922,156,0.5,null,
158.8101,156,0.5,null,
158.826,156,0.5,null,
158.8425,156,0.5,null,
158.8592,156,0.5,null,
158.8756,157,0.5,0,
158.892,157,0.5,null,
158.9089,157,0.5,null,
158.9255,157,0.5,null,
158.9421,157,0.5,null,
158.9588,157,0.5,null,
158.9754,157,0.5,null,
158.9922,157,0.5,null,
159.0088,157,0.5,null,
159.0255,157,0.5,null,
159.0421,157,0.5,null,
159.0588,157,0.5,null,
159.0755,157,0.5,null,
159.0921,157,0.5,null,
159.1088,157,0.5,null,
159.1255,157,0.5,null,
159.1421,157,0.5,null,
159.1588,157,0.5,null,
159.1755,157,0.5,null,
159.1925,157,0.5,null,
159.2093,157,0.5,null,
159.2259,157,0.5,null,
159.2424,157,0.5,null,
159.2589,157,0.5,null,
159.2758,157,0.5,null,
159.2925,157,0.5,null,
159.309,157,0.5,null,
159.3259,157,0.5,null,
159.3422,157,0.5,null,
159.3588,157,0.5,null,
159.3755,158,0.4894737,0,
159.3921,158,0.4894737,null,
159.4088,158,0.4894737,null,
159.4256,158,0.4631579,null,
159.4421,158,0.4631579,null,
159.4588,158,0.4368421,null,
159.4755,158,0.4368421,null,
159.4923,158,0.4368421,null,
159.5088,158,0.4052632,null,
159.5255,158,0.4052632,null,
159.5422,158,0.4052632,null,
159.5588,158,0.3631579,null,
159.5756,158,0.3631579,null,
159.5922,158,0.3631579,null,
159.6089,158,0.3105263,null,
159.6255,158,0.3105263,null,
159.6422,158,0.3105263,null,
159.6591,158,0.2631579,null,
159.6758,159,0.2631579,1,
159.6924,159,0.2631579,null,
159.7094,159,0.2631579,null,
159.7259,159,0.2631579,null,
159.7425,159,0.2052632,null,
159.7592,159,0.2052632,null,
159.7759,159,0.2052632,null,
159.7925,159,0.1578947,null,
159.8089,159,0.1578947,null,
159.8256,159,0.1578947,null,
159.8421,159,0.1157895,null,
159.8587,159,0.1157895,null,
159.8756,159,0.08947369,null,
159.8921,159,0.08947369,null,
159.9088,159,0.08947369,null,
159.9255,160,0.06842105,2,
159.9421,160,0.06842105,null,
159.959,160,0.06842105,null,
159.9755,160,0.05789474,null,
159.9921,160,0.05789474,null,
160.0089,160,0.05789474,null,
160.0255,160,0.04736842,null,
160.0422,160,0.04736842,null,
160.0589,160,0.04736842,null,
160.0756,160,0.0368421,null,
160.0923,160,0.0368421,null,
160.1088,160,0.0368421,null,
160.1258,160,0.0368421,null,
160.1425,160,0.0368421,null,
160.1592,160,0.03157895,null,
160.1759,160,0.03157895,null,
160.1925,160,0.03157895,null,
160.2093,160,0.03157895,null,
160.226,160,0.03157895,null,
160.2426,160,0.03157895,null,
160.2593,160,0.03157895,null,
160.2757,160,0.03157895,null,
160.2923,160,0.03157895,null,
160.3088,160,0.03157895,null,pulse
160.3255,160,0.03157895,null,
160.3422,160,0.02631579,null,
160.3589,160,0.02631579,null,
160.3756,160,0.02631579,null,
160.3922,161,0.03157895,2,
160.4089,161,0.03157895,null,
160.4258,161,0.03157895,null,
160.4422,161,0.03157895,null,
160.4589,161,0.03157895,null,
160.4756,161,0.03157895,null,
160.4922,161,0.0368421,null,
160.5088,161,0.0368421,null,
160.5256,161,0.0368421,null,
160.5421,161,0.04736842,null,
160.559,161,0.04736842,null,
160.5755,161,0.05789474,null,
160.5925,161,0.05789474,null,
160.6097,161,0.05789474,null,
160.6259,161,0.08947369,null,
160.6425,161,0.08947369,null,
160.6593,161,0.08947369,null,
160.6759,161,0.1210526,null,
160.6925,161,0.1210526,null,
160.7094,161,0.1210526,null,
160.7262,161,0.1526316,null,
160.7422,161,0.1526316,null,
160.7589,161,0.1842105,null,
160.7756,161,0.1842105,null,
160.7922,161,0.1842105,null,
160.8089,161,0.2210526,null,
160.8255,161,0.2210526,null,
160.8422,161,0.2210526,null,
160.8588,161,0.2578947,null,
160.8758,161,0.2578947,null,
160.8923,161,0.2578947,null,
160.9089,161,0.2842105,null,
160.9256,161,0.2842105,null,
160.9422,161,0.2842105,null,
160.9589,161,0.3210526,null,
160.9756,161,0.3210526,null,
160.9922,161,0.3631579,null,
161.0089,161,0.3631579,null,
161.0256,161,0.3631579,null,
161.0426,161,0.4052632,null,
161.0593,161,0.4052632,null,
161.0758,161,0.4052632,null,
161.0934,161,0.4421053,2,
161.1093,161,0.4421053,null,
161.1258,161,0.4421053,null,
161.1426,161,0.4421053,null,
161.1593,161,0.4421053,null,
161.1762,161,0.4421053,null,
161.1926,161,0.4736842,null,
161.209,161,0.4736842,null,
161.2256,161,0.5,null,
161.2421,161,0.5,null,
161.259,161,0.5,null,
161.2757,161,0.5,null,
161.2922,161,0.5,null,
161.309,161,0.5,null,
161.3256,161,0.5,null,
161.3423,161,0.5,1,
161.3589,161,0.5,null,
161.3757,162,0.5,0,
161.3922,162,0.5,null,
161.4089,162,0.5,null,
161.4256,162,0.5,null,
161.4424,162,0.5,null,
161.4589,162,0.5,null,
161.4757,162,0.5,null,
161.4923,162,0.5,null,
161.5093,162,0.5,null,
161.526,162,0.5,null,
161.5427,162,0.5,null,
161.5593,162,0.5,null,
161.5761,162,0.5,null,
161.5929,162,0.5,null,
161.6093,162,0.5,null,
161.6261,162,0.5,null,
161.6425,162,0.5,null,
161.6592,162,0.5,null,
161.6757,162,0.5,null,
161.6926,162,0.5,null,
161.709,162,0.5,null,
161.7256,162,0.5,null,
161.7422,162,0.5,null,
161.759,162,0.5,null,
161.7756,162,0.5,null,
161.7922,162,0.5,null,
161.809,162,0.5,null,
161.8257,162,0.5,null,
161.8422,162,0.5,null,
161.859,162,0.5,null,
161.8757,163,0.5,0,
161.8924,163,0.5,null,
161.909,163,0.5,null,
161.9256,163,0.5,null,
161.9423,163,0.5,null,
161.9591,163,0.5,null,
161.9756,163,0.5,null,
161.9925,163,0.5,null,
162.0095,163,0.5,null,
162.026,163,0.5,null,
162.0427,163,0.5,null,
162.0594,163,0.5,null,
162.076,163,0.5,null,
162.0928,163,0.5,null,
162.1093,163,0.5,null,
162.1259,163,0.5,null,
162.1427,163,0.5,null,
162.1591,163,0.5,null,
162.1758,163,0.5,null,
162.1923,163,0.5,null,
162.209,163,0.5,null,
162.2258,163,0.5,null,
162.2424,163,0.4947369,null,
162.2593,163,0.4947369,null,
162.2758,163,0.4947369,null,
162.2924,163,0.4736842,null,
162.309,163,0.4736842,null,
162.3257,163,0.4421053,null,
162.3425,163,0.4421053,null,
162.3591,163,0.4421053,null,
162.3758,163,0.4052632,null,
162.3924,164,0.4052632,0,
162.4092,164,0.4052632,null,
162.4258,164,0.3631579,null,
162.4423,164,0.3631579,null,
162.459,164,0.3631579,null,
162.4757,164,0.3210526,null,
162.4923,164,0.3210526,null,
162.5095,164,0.3210526,null,
162.5263,164,0.2789474,null,
162.5426,164,0.2789474,null,
162.5594,164,0.2368421,null,
162.576,164,0.2368421,null,
162.5927,164,0.2,null,
162.6093,164,0.2,null,
162.6262,164,0.2,null,
162.6424,165,0.2,1,
162.6592,165,0.2,null,
162.6756,165,0.2,null,
162.6923,165,0.1631579,null,
162.7089,165,0.1631579,null,
162.7258,165,0.1631579,null,
162.7424,165,0.1368421,null,
162.7592,165,0.1368421,null,
162.7758,165,0.1157895,null,
162.7925,165,0.1157895,null,
162.8091,165,0.1157895,null,
162.8258,165,0.09473684,null,
162.8424,165,0.09473684,null,
162.8592,165,0.09473684,null,
162.8759,165,0.07894737,null,
162.8924,165,0.07894737,null,
162.9091,165,0.07894737,null,
162.9258,166,0.06842105,2,
162.9424,166,0.06842105,null,
162.9595,166,0.06842105,null,
162.9762,166,0.05789474,null,
162.9927,166,0.05789474,null,
163.0093,166,0.05789474,null,
163.0262,166,0.05789474,null,
163.0427,166,0.05789474,null,
163.0594,166,0.04736842,null,
163.0762,166,0.04736842,null,
163.0928,166,0.04736842,null,
163.1095,166,0.0368421,null,
163.1259,166,0.0368421,null,
163.1425,166,0.0368421,null,
163.1591,166,0.03157895,null,
163.1758,166,0.03157895,null,
163.1925,166,0.03157895,null,
163.209,166,0.03157895,null,
163.2259,166,0.03157895,null,
163.2425,166,0.03157895,null,
163.2597,166,0.03157895,null,
163.276,166,0.03157895,null,
163.2924,166,0.03157895,null,
163.3091,166,0.03157895,null,
163.3258,166,0.03157895,null,
163.3425,166,0.03157895,null,
163.3591,166,0.03157895,null,
163.3758,166,0.03157895,null,
163.3925,167,0.03157895,2,
163.4091,167,0.03157895,null,
163.4261,167,0.03157895,null,
163.4427,167,0.03157895,null,
163.4597,167,0.03157895,null,
163.4762,167,0.03157895,null,
163.4928,167,0.03157895,null,
163.5097,167,0.03157895,null,
163.5262,167,0.02631579,null,
163.5429,167,0.02631579,null,
163.5597,167,0.02631579,null,
163.5759,167,0.03157895,null,
163.5925,167,0.03157895,null,
163.6091,167,0.03157895,null,
163.6261,167,0.03157895,null,
163.6425,167,0.03157895,null,
163.6591,167,0.03157895,null,
163.676,167,0.03157895,null,
163.6924,167,0.03157895,null,
163.7091,167,0.03157895,null,
163.726,167,0.03157895,null,
163.7426,167,0.03157895,null,
163.7592,167,0.03157895,null,
163.7759,167,0.03157895,null,
163.7926,167,0.0368421,null,
163.8091,167,0.0368421,null,
163.8259,167,0.0368421,null,
163.8426,167,0.03157895,null,
163.8592,167,0.03157895,null,
163.8758,167,0.0368421,null,
163.8928,167,0.0368421,null,
163.9095,167,0.0368421,null,
163.9262,168,0.0368421,2,
163.943,168,0.0368421,null,
163.9595,168,0.0368421,null,
163.9763,168,0.04210526,null,
163.9927,168,0.04210526,null,
164.0095,168,0.04210526,null,
164.0263,168,0.04210526,null,
164.0427,168,0.04210526,null,
164.0593,168,0.04210526,null,
164.0758,168,0.05263158,null,
164.0927,168,0.05263158,null,
164.1091,168,0.06315789,null,
164.1258,168,0.06315789,null,
164.1427,168,0.06315789,null,
164.1592,168,0.06315789,null,
164.1759,168,0.06315789,null,
164.1927,168,0.06315789,null,
164.2091,168,0.09473684,null,
164.2258,168,0.09473684,null,
164.2426,168,0.09473684,null,
164.2592,168,0.131579,null,
164.2758,169,0.131579,1,
164.2925,169,0.1736842,null,
164.3092,169,0.1736842,null,
164.3259,169,0.1736842,null,
164.3425,169,0.2210526,null,
164.3596,169,0.2210526,null,
164.3763,169,0.2210526,null,
164.3933,169,0.2684211,null,
164.4095,169,0.2684211,null,
164.4265,170,0.2684211,0,
164.4429,170,0.3105263,null,
164.4596,170,0.3105263,null,
164.4764,170,0.3105263,null,
164.493,170,0.3421053,null,
164.5092,170,0.3421053,null,
164.5259,170,0.3736842,null,
164.5425,170,0.3736842,null,
164.5592,170,0.3736842,null,
164.5758,170,0.4105263,null,
164.5925,170,0.4105263,null,
164.6092,170,0.4105263,null,
164.6258,170,0.4526316,null,
164.6427,170,0.4526316,null,
164.6593,170,0.4526316,null,
164.6759,170,0.4894737,null,
164.6926,170,0.4894737,null,
164.7092,170,0.4894737,null,
164.7258,170,0.5,null,
164.7426,170,0.5,null,
164.7593,170,0.5,null,
164.7759,170,0.5,null,
164.7926,170,0.5,null,
164.8091,170,0.5,null,
164.8263,170,0.5,null,
164.8429,170,0.5,null,
164.8598,170,0.5,null,
164.8763,171,0.5,0,
164.8929,171,0.5,null,
164.9101,171,0.5,null,
164.9264,171,0.5,null,
164.9431,171,0.5,null,
164.9594,171,0.5,null,
164.9763,171,0.5,null,
164.9926,171,0.5,null,
165.0092,171,0.5,null,
165.0259,171,0.5,null,
165.0426,171,0.5,null,
165.0591,171,0.5,null,
165.076,171,0.5,null,
165.0926,171,0.5,null,
165.1092,171,0.5,null,
165.126,171,0.5,null,
165.1426,171,0.5,null,
165.1592,171,0.5,null,
165.1761,171,0.5,null,
165.1925,171,0.5,null,
165.2092,171,0.5,null,
165.2258,171,0.5,null,
165.2427,171,0.5,null,
165.2594,171,0.5,null,
165.2759,171,0.5,null,
165.2929,171,0.5,null,
165.3096,171,0.5,null,
165.3263,171,0.5,null,
165.3429,171,0.5,null,
165.3598,171,0.5,null,
165.3761,172,0.5,0,
165.3929,172,0.5,null,
165.4097,172,0.5,null,
165.4263,172,0.5,null,
165.4429,172,0.5,null,
165.4592,172,0.5,null,
165.4759,172,0.5,null,
165.4926,172,0.4736842,null,
165.5092,172,0.4736842,null,
165.526,172,0.4736842,null,
165.5426,172,0.4421053,null,
165.5592,172,0.4421053,null,
165.5759,172,0.4421053,null,
165.5927,172,0.3947369,null,
165.6094,172,0.3947369,null,
165.6259,172,0.3473684,null,
165.6428,172,0.3473684,null,
165.6593,172,0.3473684,null,
165.6759,172,0.2894737,null,
165.6927,172,0.2894737,null,
165.7093,172,0.2894737,null,
165.726,173,0.2368421,1,
165.7426,173,0.2368421,null,
165.7595,173,0.2368421,null,
165.7764,173,0.1842105,null,
165.7929,173,0.1842105,null,
165.8096,173,0.1473684,null,
165.8262,173,0.1473684,null,
165.843,173,0.1473684,null,
165.8595,173,0.1157895,null,
165.8767,173,0.1157895,null,
165.8929,173,0.1157895,null,
165.9094,173,0.09473684,null,
165.926,174,0.09473684,2,
165.9427,174,0.09473684,null,
165.9593,174,0.07894737,null,
165.9759,174,0.07894737,null,
165.9926,174,0.07894737,null,
166.0093,174,0.07894737,null,
166.0259,174,0.07894737,null,
166.0428,174,0.06315789,null,
166.0592,174,0.06315789,null,
166.0761,174,0.06315789,null,
166.0926,174,0.05789474,null,
166.1093,174,0.05789474,null,
166.126,174,0.05789474,null,
166.1427,174,0.05263158,null,
166.1593,174,0.05263158,null,
166.176,174,0.05263158,null,
166.1927,174,0.04736842,null,
166.2093,174,0.04736842,null,
166.2263,174,0.04210526,null,
166.243,174,0.04210526,null,
166.2596,174,0.04210526,null,
166.2769,174,0.0368421,null,
166.293,174,0.0368421,null,
166.3097,174,0.0368421,null,
166.3264,174,0.0368421,null,
166.3432,174,0.0368421,null,
166.3607,174,0.0368421,null,
166.376,174,0.0368421,null,
166.3929,174,0.0368421,null,
166.4094,174,0.0368421,null,
166.426,175,0.0368421,2,
166.4427,175,0.0368421,null,
166.4594,175,0.0368421,null,
166.476,175,0.0368421,null,
166.4928,175,0.0368421,null,
166.5095,175,0.0368421,null,
166.5262,175,0.0368421,null,
166.5427,175,0.0368421,null,
166.5598,175,0.03157895,null,
166.576,175,0.03157895,null,
166.5927,175,0.03157895,null,
166.6093,175,0.03157895,null,
166.626,175,0.03157895,null,
166.6428,175,0.03157895,null,
166.6594,175,0.03157895,null,
166.676,175,0.03157895,null,
166.6928,175,0.03157895,null,
166.7094,175,0.03157895,null,
166.7263,175,0.03157895,null,
166.743,175,0.03157895,null,
166.7601,175,0.03157895,null,
166.7764,175,0.03157895,null,
166.7932,175,0.0368421,null,
166.8098,175,0.0368421,null,
166.8264,175,0.0368421,null,
166.8431,175,0.03157895,null,
166.8598,175,0.03157895,null,
166.8761,175,0.03157895,null,
166.8928,175,0.0368421,null,
166.9093,175,0.0368421,null,
166.9261,176,0.0368421,2,
166.9427,176,0.0368421,null,
166.9594,176,0.0368421,null,
166.976,176,0.03157895,null,
166.9927,176,0.03157895,null,
167.0094,176,0.03157895,null,
167.0262,176,0.0368421,null,
167.0427,176,0.0368421,null,
167.0594,176,0.0368421,null,
167.076,176,0.03157895,null,
167.0927,176,0.03157895,null,
167.1094,176,0.03157895,null,
167.1261,176,0.03157895,null,
167.1427,176,0.03157895,null,
167.1594,176,0.0368421,null,
167.1759,176,0.0368421,null,
167.1931,176,0.0368421,null,
167.2099,176,0.03157895,null,
167.2265,176,0.03157895,null,
167.2431,176,0.03157895,null,
167.2605,176,0.04210526,null,
167.2764,176,0.04210526,null,
167.2932,176,0.04210526,null,
167.3105,176,0.05263158,null,
167.3266,176,0.05263158,null,
167.3429,176,0.07894737,null,
167.3592,176,0.07894737,1,
167.3761,176,0.07894737,null,
167.3927,176,0.1210526,null,
167.4093,176,0.1210526,null,
167.426,176,0.1210526,null,
167.4427,176,0.1578947,null,
167.4594,170,0.1578947,null,
167.4761,170,0.1578947,null,
167.4928,170,0.2,null,
167.5094,170,0.2,null,
167.5261,170,0.2,null,
167.5427,170,0.2526316,null,
167.5595,171,0.2526316,0,
167.5763,171,0.3,null,
167.5926,171,0.3,null,
167.6095,171,0.3,null,
167.626,171,0.3526316,null,
167.6427,171,0.3526316,null,
167.6598,171,0.3526316,null,
167.6765,171,0.4,null,
167.6933,171,0.4,null,
167.7098,171,0.4,null,
167.7266,171,0.4526316,null,
167.7431,171,0.4526316,null,
167.7598,171,0.4526316,null,
167.7765,171,0.5,null,
167.7932,171,0.5,null,
167.8095,171,0.5,null,
167.826,171,0.5,null,
167.8428,171,0.5,null,
167.8594,171,0.5,null,
167.876,171,0.5,null,
167.8928,172,0.5,0,
167.9095,172,0.5,null,
167.9261,172,0.5,null,
167.9428,172,0.5,null,
167.9596,172,0.5,null,
167.9761,172,0.5,null,
167.9929,172,0.5,null,
168.0094,172,0.5,null,
168.0261,172,0.5,null,
168.0429,172,0.5,null,
168.0593,172,0.5,null,
168.0762,172,0.5,null,
168.0929,172,0.5,null,
168.1095,172,0.5,null,
168.1265,172,0.5,null,
168.1431,172,0.5,null,
168.16,172,0.5,null,
168.1765,172,0.5,null,
168.1932,172,0.5,null,
168.21,172,0.5,null,
168.2265,172,0.5,null,
168.2432,172,0.5,null,
168.2599,172,0.5,null,
168.276,172,0.5,null,
168.2928,172,0.5,null,
168.3095,172,0.5,null,
168.3261,172,0.5,null,
168.3428,172,0.5,null,
168.3595,172,0.5,null,
168.3763,172,0.5,null,
168.3929,173,0.5,0,
168.4095,173,0.5,null,
168.4263,173,0.5,null,
168.4429,173,0.5,null,
168.4595,173,0.5,null,
168.4762,173,0.5,null,
168.4929,173,0.5,null,
168.5097,173,0.5,null,
168.5262,173,0.5,null,
168.5428,173,0.5,null,
168.5597,173,0.5,null,
168.5761,173,0.5,null,
168.5932,173,0.5,null,
