time(s),score,player,coin
1.96356,0,0.3895349,null
1.965021,0,0.3895349,null
1.966426,0,0.3895349,null
1.968243,0,0.3895349,null
1.970453,0,0.3895349,null
1.972558,0,0.3895349,null
1.97566,0,0.3895349,null
1.978991,0,0.3895349,null
1.981762,0,0.3895349,null
1.984797,0,0.3895349,null
1.987038,0,0.3895349,null
1.989026,0,0.3895349,null
1.990625,0,0.3895349,null
1.992363,0,0.3895349,null
1.9942,0,0.3895349,null
1.995822,0,0.3895349,null
1.997314,0,0.3895349,null
1.999062,0,0.3895349,null
2.000679,0,0.3895349,null
2.002266,0,0.3895349,null
2.003786,0,0.3895349,null
2.005368,0,0.3895349,null
2.006997,0,0.3895349,null
2.00886,0,0.3895349,null
2.010802,0,0.3895349,null
2.012403,0,0.3895349,null
2.014366,0,0.3895349,null
2.016235,0,0.3895349,null
2.01838,0,0.3895349,null
2.020672,0,0.3895349,null
2.02273,0,0.3895349,null
2.024725,0,0.3895349,null
2.027287,0,0.3895349,null
2.029169,0,0.3895349,null
2.031128,0,0.4186046,null
2.032825,0,0.4186046,null
2.034353,0,0.4186046,null
2.035982,0,0.4186046,null
2.037545,0,0.4186046,null
2.039061,0,0.4186046,null
2.040629,0,0.4186046,null
2.042239,0,0.4186046,null
2.044113,0,0.4186046,null
2.045835,0,0.4186046,null
2.047782,0,0.4186046,null
2.049504,0,0.4186046,null
2.051109,0,0.4186046,null
2.052663,0,0.4186046,null
2.054183,0,0.4186046,null
2.055769,0,0.4186046,null
2.057643,0,0.4186046,null
2.059634,0,0.4186046,null
2.061684,0,0.4186046,null
2.063755,0,0.4186046,null
2.066071,0,0.4186046,null
2.06807,0,0.4186046,null
2.069902,0,0.4186046,null
2.07152,0,0.4186046,null
2.073035,0,0.4186046,null
2.074485,0,0.4186046,null
2.0769,0,0.4186046,null
2.079045,0,0.4186046,null
2.080724,0,0.4186046,null
2.082256,0,0.4186046,null
2.083776,0,0.4186046,null
2.085238,0,0.4186046,null
2.086738,0,0.4186046,null
2.088594,0,0.4186046,null
2.090104,0,0.4186046,null
2.091921,0,0.4186046,null
2.093997,0,0.4186046,null
2.095768,0,0.4186046,null
2.097538,0,0.4186046,null
2.099245,0,0.4186046,null
2.100984,0,0.4186046,null
2.103038,0,0.4186046,null
2.105297,0,0.4186046,null
2.107867,0,0.4186046,null
2.110489,0,0.4186046,null
2.113175,0,0.4186046,null
2.115315,0,0.4186046,null
2.118645,0,0.4186046,null
2.120676,0,0.4186046,null
2.122716,0,0.4186046,null
2.125226,0,0.4069767,null
2.127357,0,0.4069767,null
2.129228,0,0.4069767,null
2.13088,0,0.4069767,null
2.132616,0,0.4069767,null
2.134291,0,0.4069767,null
2.136285,0,0.4069767,null
2.138964,0,0.4069767,null
2.141116,0,0.4069767,null
2.14333,0,0.4069767,null
2.145648,0,0.4069767,null
2.147987,0,0.4069767,null
2.150237,0,0.4069767,null
2.152225,0,0.4069767,null
2.154272,0,0.4069767,null
2.156526,0,0.4069767,null
2.15942,0,0.4069767,null
2.162358,0,0.4069767,null
2.164261,0,0.4069767,null
2.166122,0,0.4069767,null
2.167948,0,0.4069767,null
2.170064,0,0.3953488,null
2.172225,0,0.3953488,null
2.174035,0,0.3953488,null
2.176008,0,0.3953488,null
2.177938,0,0.3953488,null
2.179757,0,0.3953488,null
2.181538,0,0.3953488,null
2.183407,0,0.3953488,null
2.185844,0,0.3953488,null
2.188119,0,0.3953488,null
2.190232,0,0.3953488,null
2.192591,0,0.3953488,null
2.194685,0,0.3953488,null
2.196493,0,0.3953488,null
2.198267,0,0.3953488,null
2.200028,0,0.3953488,null
2.202267,0,0.3953488,null
2.204366,0,0.3953488,null
2.206483,0,0.3953488,null
2.208815,0,0.3953488,null
2.210781,0,0.3953488,null
2.212639,0,0.3953488,null
2.214302,0,0.3953488,null
2.21638,0,0.3953488,null
2.218866,0,0.372093,null
2.220817,0,0.372093,null
2.222666,0,0.372093,null
2.224397,0,0.372093,null
2.226553,0,0.372093,null
2.228425,0,0.372093,null
2.230162,0,0.372093,null
2.231874,0,0.372093,null
2.234216,0,0.372093,null
2.236355,0,0.372093,null
2.23844,0,0.372093,null
2.240272,0,0.372093,null
2.242038,0,0.372093,null
2.244411,0,0.372093,null
2.246189,0,0.372093,null
2.248236,0,0.372093,null
2.250246,0,0.372093,null
2.252359,0,0.372093,null
2.254615,0,0.372093,null
2.256574,0,0.372093,null
2.258638,0,0.372093,null
2.260534,0,0.372093,null
2.26246,0,0.372093,null
2.26517,0,0.3546512,null
2.268067,0,0.3546512,null
2.270622,0,0.3546512,null
2.272786,0,0.3546512,null
2.275356,0,0.3546512,null
2.277862,0,0.3546512,null
2.280249,0,0.3546512,null
2.28233,0,0.3546512,null
2.284241,0,0.3546512,null
2.286113,0,0.3546512,null
2.288064,0,0.3546512,null
2.289953,0,0.3546512,null
2.29196,0,0.3546512,null
2.295025,0,0.3546512,null
2.297459,0,0.3546512,null
2.299844,0,0.3546512,null
2.302216,0,0.3546512,null
2.304587,0,0.3546512,null
2.306603,0,0.3546512,null
2.308943,0,0.3546512,null
2.31168,0,0.3313954,null
2.313749,0,0.3313954,null
2.315751,0,0.3313954,null
2.319256,0,0.3313954,null
2.322294,0,0.3313954,null
2.325722,0,0.3313954,null
2.329078,0,0.3313954,null
2.331064,0,0.3313954,null
2.333025,0,0.3313954,null
2.334696,0,0.3313954,null
2.336573,0,0.3313954,null
2.338442,0,0.3313954,null
2.34019,0,0.3313954,null
2.34264,0,0.3313954,null
2.345102,0,0.3313954,null
2.347437,0,0.3313954,null
2.349691,0,0.3313954,null
2.351686,0,0.3313954,null
2.35351,0,0.3313954,null
2.355245,0,0.3313954,null
2.357308,0,0.3313954,null
2.359844,0,0.3081395,null
2.361731,0,0.3081395,null
2.363522,0,0.3081395,null
2.365217,0,0.3081395,null
2.366987,0,0.3081395,null
2.368835,0,0.3081395,null
2.37063,0,0.3081395,null
2.37227,0,0.3081395,null
2.374259,0,0.3081395,null
2.376798,0,0.3081395,null
2.379465,0,0.3081395,null
2.382528,0,0.3081395,null
2.385269,0,0.3081395,null
2.387742,0,0.3081395,null
2.390191,0,0.3081395,null
2.392559,0,0.3081395,null
2.394583,0,0.3081395,null
2.396332,0,0.3081395,null
2.398067,0,0.3081395,null
2.39972,0,0.3081395,null
2.401444,0,0.3081395,null
2.403232,0,0.3081395,null
2.405141,0,0.3081395,null
2.407086,0,0.3081395,null
2.409193,0,0.3081395,null
2.411161,0,0.3081395,null
2.413023,0,0.3081395,null
2.41487,0,0.3081395,null
2.416831,0,0.3081395,null
2.418865,0,0.3081395,null
2.421209,0,0.3081395,null
2.42354,0,0.3081395,null
2.426141,0,0.3081395,null
2.4292,0,0.3081395,null
2.431121,0,0.3081395,null
2.433019,0,0.3081395,null
2.43472,0,0.3081395,null
2.43702,0,0.2790698,null
2.439182,0,0.2790698,null
2.440905,0,0.2790698,null
2.443269,0,0.2790698,null
2.445167,0,0.2790698,null
2.446944,0,0.2790698,null
2.448854,0,0.2790698,null
2.450634,0,0.2790698,null
2.452669,0,0.2790698,null
2.454713,0,0.2790698,null
2.456795,0,0.2790698,null
2.459528,0,0.2790698,null
2.461774,0,0.2790698,null
2.463822,0,0.2790698,null
2.465613,0,0.2790698,null
2.467632,0,0.2790698,null
2.46964,0,0.2790698,null
2.471837,0,0.2790698,null
2.473991,0,0.2790698,null
2.476291,0,0.2790698,null
2.478552,0,0.2790698,null
2.480457,0,0.2790698,null
2.482198,0,0.2790698,null
2.484583,0,0.2674419,null
2.486671,0,0.2674419,null
2.488668,0,0.2674419,null
2.490391,0,0.2674419,null
2.492227,0,0.2674419,null
2.49428,0,0.2674419,null
2.496017,0,0.2674419,null
2.498021,0,0.2674419,null
2.499861,0,0.2674419,null
2.501721,0,0.2674419,null
2.503715,0,0.2674419,null
2.506199,0,0.2674419,null
2.508221,0,0.2674419,null
2.510042,0,0.2674419,null
2.511731,0,0.2674419,null
2.513503,0,0.2674419,null
2.515464,0,0.2674419,null
2.517674,0,0.2674419,null
2.521096,0,0.2674419,null
2.522681,0,0.2674419,null
2.524263,0,0.2674419,null
2.525866,0,0.2674419,null
2.527688,0,0.2674419,null
2.529852,0,0.2674419,null
2.531528,0,0.2674419,null
2.533044,0,0.2674419,null
2.534437,0,0.2674419,null
2.536118,0,0.2674419,null
2.538307,0,0.2674419,null
2.540031,0,0.2674419,null
2.541649,0,0.2674419,null
2.543699,0,0.2674419,null
2.545865,0,0.2674419,null
2.548003,0,0.2674419,null
2.550061,0,0.2674419,null
2.55165,0,0.2674419,null
2.55325,0,0.2674419,null
2.55482,0,0.2674419,null
2.556352,0,0.2674419,null
2.557866,0,0.2674419,null
2.559795,0,0.2674419,null
2.562081,0,0.2674419,null
2.564156,0,0.2674419,null
2.566257,0,0.2674419,null
2.567982,0,0.2674419,null
2.569643,0,0.2674419,null
2.571433,0,0.2674419,null
2.572931,0,0.2674419,null
2.574955,0,0.2790698,null
2.577301,0,0.2790698,null
2.578988,0,0.2790698,null
2.580472,0,0.2790698,null
2.582008,0,0.2790698,null
2.583671,0,0.2790698,null
2.585393,0,0.2790698,null
2.58722,0,0.2790698,null
2.589022,0,0.2790698,null
2.590801,0,0.2790698,null
2.5931,0,0.2790698,null
2.595047,0,0.2790698,null
2.597085,0,0.2790698,null
2.598969,0,0.2790698,null
2.600724,0,0.2790698,null
2.602343,0,0.2790698,null
2.603906,0,0.2790698,null
2.605716,0,0.2790698,null
2.607749,0,0.2790698,null
2.609947,0,0.2790698,null
2.612149,0,0.2790698,null
2.613815,0,0.2790698,null
2.615385,0,0.2790698,null
2.617488,0,0.2790698,null
2.619255,0,0.2790698,null
2.620778,0,0.2790698,null
2.622706,0,0.2906977,null
2.62433,0,0.2906977,null
2.626092,0,0.2906977,null
2.627812,0,0.2906977,null
2.629338,0,0.2906977,null
2.630743,0,0.2906977,null
2.632242,0,0.2906977,null
2.633846,0,0.2906977,null
2.635602,0,0.2906977,null
2.637942,0,0.2906977,null
2.639819,0,0.2906977,null
2.641459,0,0.2906977,null
2.64377,0,0.2906977,null
2.64548,0,0.2906977,null
2.647186,0,0.2906977,null
2.648767,0,0.2906977,null
2.650248,0,0.2906977,null
2.651792,0,0.2906977,null
2.65357,0,0.2906977,null
2.655454,0,0.2906977,null
2.65746,0,0.2906977,null
2.659528,0,0.2906977,null
2.661346,0,0.2906977,null
2.66286,0,0.2906977,null
2.664666,0,0.2906977,null
2.666472,0,0.2906977,null
2.669127,0,0.3023256,null
2.671312,0,0.3023256,null
2.673066,0,0.3023256,null
2.674725,0,0.3023256,null
2.677156,0,0.3023256,null
2.679456,0,0.3023256,null
2.681466,0,0.3023256,null
2.683471,0,0.3023256,null
2.68529,0,0.3023256,null
2.687194,0,0.3023256,null
2.689001,0,0.3023256,null
2.690637,0,0.3023256,null
2.692794,0,0.3023256,null
2.695326,0,0.3023256,null
2.697559,0,0.3023256,null
2.700018,0,0.3023256,null
2.702423,0,0.3023256,null
2.704975,0,0.3023256,null
2.70736,0,0.3023256,null
2.709281,0,0.3023256,null
2.711186,0,0.3023256,null
2.712957,0,0.3023256,null
2.714977,0,0.3197674,null
2.716874,0,0.3197674,null
2.71881,0,0.3197674,null
2.722402,0,0.3197674,null
2.724643,0,0.3197674,null
2.726835,0,0.3197674,null
2.728853,0,0.3197674,null
2.730764,0,0.3197674,null
2.732529,0,0.3197674,null
2.734152,0,0.3197674,null
2.735876,0,0.3197674,null
2.737614,0,0.3197674,null
2.739304,0,0.3197674,null
2.740915,0,0.3197674,null
2.742779,0,0.3197674,null
2.744981,0,0.3197674,null
2.747211,0,0.3197674,null
2.749458,0,0.3197674,null
2.751621,0,0.3197674,null
2.753698,0,0.3197674,null
2.755434,0,0.3197674,null
2.757188,0,0.3197674,null
2.759042,0,0.3197674,null
2.761322,0,0.3430233,null
2.763843,0,0.3430233,null
2.765875,0,0.3430233,null
2.768224,0,0.3430233,null
2.770284,0,0.3430233,null
2.772071,0,0.3430233,null
2.773823,0,0.3430233,null
2.775998,0,0.3430233,null
2.778869,0,0.3430233,null
2.781306,0,0.3430233,null
2.783201,0,0.3430233,null
2.784974,0,0.3430233,null
2.786971,0,0.3430233,null
2.788906,0,0.3430233,null
2.790598,0,0.3430233,null
2.792752,0,0.3430233,null
2.794834,0,0.3430233,null
2.796904,0,0.3430233,null
2.799041,0,0.3430233,null
2.801178,0,0.3430233,null
2.803081,0,0.3430233,null
2.804848,0,0.3430233,null
2.806494,0,0.3430233,null
2.808534,0,0.377907,null
2.811347,0,0.377907,null
2.813596,0,0.377907,null
2.816048,0,0.377907,null
2.818248,0,0.377907,null
2.820042,0,0.377907,null
2.821736,0,0.377907,null
2.823819,0,0.377907,null
2.826465,0,0.377907,null
2.828431,0,0.377907,null
2.83012,0,0.377907,null
2.831753,0,0.377907,null
2.833427,0,0.377907,null
2.835058,0,0.377907,null
2.836978,0,0.377907,null
2.838987,0,0.377907,null
2.841375,0,0.377907,null
2.844308,0,0.377907,null
2.846489,0,0.377907,null
2.848604,0,0.377907,null
2.850305,0,0.377907,null
2.852224,0,0.377907,null
2.854038,0,0.377907,null
2.856829,0,0.4011628,null
2.859796,0,0.4011628,null
2.862808,0,0.4011628,null
2.864769,0,0.4011628,null
2.866981,0,0.4011628,null
2.868794,0,0.4011628,null
2.870729,0,0.4011628,null
2.872806,0,0.4011628,null
2.87551,0,0.4011628,null
2.878063,0,0.4011628,null
2.880011,0,0.4011628,null
2.881964,0,0.4011628,null
2.884081,0,0.4011628,null
2.885873,0,0.4011628,null
2.88915,0,0.4186046,null
2.891828,0,0.4186046,null
2.894101,0,0.4186046,null
2.8959,0,0.4186046,null
2.897871,0,0.4186046,null
2.900428,0,0.4186046,null
2.902689,0,0.4186046,null
2.905128,0,0.4186046,null
2.907596,0,0.4186046,null
2.909932,0,0.4186046,null
2.91196,0,0.4186046,null
2.913768,0,0.4186046,null
2.915826,0,0.4186046,null
2.917801,0,0.4186046,null
2.920011,0,0.4186046,null
2.924428,0,0.4186046,null
2.92673,0,0.4186046,null
2.928699,0,0.4186046,null
2.93082,0,0.4186046,null
2.932641,0,0.4186046,null
2.934802,0,0.4244186,null
2.936706,0,0.4244186,null
2.945283,0,0.4244186,null
2.947638,0,0.4244186,null
2.950044,0,0.4244186,null
2.952309,0,0.4244186,null
2.955044,0,0.4244186,null
2.956853,0,0.4244186,null
2.958841,0,0.4244186,null
2.961145,0,0.4244186,null
2.963021,0,0.4244186,null
2.965063,0,0.4244186,null
2.967367,0,0.4244186,null
2.969827,0,0.4244186,null
2.972345,0,0.4244186,null
2.974911,0,0.4244186,null
2.978133,0,0.4244186,null
2.980505,0,0.4244186,null
2.982663,0,0.4244186,null
2.984888,0,0.4244186,null
2.987097,0,0.4244186,null
2.989165,0,0.4244186,null
2.991118,0,0.4244186,null
2.993574,0,0.4244186,null
2.99558,0,0.4244186,null
2.997669,0,0.4244186,null
2.99985,0,0.4244186,null
3.00216,0,0.4244186,null
3.005586,0,0.4244186,null
3.007599,0,0.4244186,null
3.010093,0,0.4244186,null
3.013633,0,0.4244186,null
3.016581,0,0.4244186,null
3.018651,0,0.4244186,null
3.020656,0,0.4244186,null
3.022486,0,0.4244186,null
3.024337,0,0.4244186,null
3.026557,0,0.4127907,null
3.029275,0,0.4127907,null
3.03154,0,0.4127907,null
3.033758,0,0.4127907,null
3.035835,0,0.4127907,null
3.037731,0,0.4127907,null
3.039875,0,0.4127907,null
3.042258,0,0.4127907,null
3.044858,0,0.4127907,null
3.04715,0,0.4127907,null
3.049493,0,0.4127907,null
3.051516,0,0.4127907,null
3.053368,0,0.4127907,null
3.055222,0,0.4127907,null
3.057068,0,0.4127907,null
3.059264,0,0.4127907,null
3.061605,0,0.4127907,null
3.063617,0,0.4127907,null
3.065851,0,0.4127907,null
3.067839,0,0.4127907,null
3.069564,0,0.4127907,null
3.071183,0,0.4127907,null
3.07317,0,0.4011628,null
3.074984,0,0.4011628,null
3.077062,0,0.4011628,null
3.078754,0,0.4011628,null
3.080474,0,0.4011628,null
3.082284,0,0.4011628,null
3.084243,0,0.4011628,null
3.086184,0,0.4011628,null
3.088205,0,0.4011628,null
3.08997,0,0.4011628,null
3.091733,0,0.4011628,null
3.093958,0,0.4011628,null
3.095756,0,0.4011628,null
3.097385,0,0.4011628,null
3.099006,0,0.4011628,null
3.100524,0,0.4011628,null
3.102084,0,0.4011628,null
3.103977,0,0.4011628,null
3.106235,0,0.4011628,null
3.108794,0,0.4011628,null
3.110815,0,0.4011628,null
3.112863,0,0.4011628,null
3.114693,0,0.4011628,null
3.116338,0,0.4011628,null
3.118017,0,0.4011628,null
3.120059,0,0.3895349,null
3.123389,0,0.3895349,null
3.125476,0,0.3895349,null
3.128096,0,0.3895349,null
3.130025,0,0.3895349,null
3.131659,0,0.3895349,null
3.133342,0,0.3895349,null
3.135327,0,0.3895349,null
3.137372,0,0.3895349,null
3.139182,0,0.3895349,null
3.140745,0,0.3895349,null
3.142453,0,0.3895349,null
3.144512,0,0.3895349,null
3.146755,0,0.3895349,null
3.148608,0,0.3895349,null
3.150409,0,0.3895349,null
3.152442,0,0.3895349,null
3.154546,0,0.3895349,null
3.156475,0,0.3895349,null
3.158167,0,0.3895349,null
3.160133,0,0.3895349,null
3.161797,0,0.3895349,null
3.163389,0,0.3895349,null
3.165201,0,0.3895349,null
3.167615,0,0.3546512,null
3.169748,0,0.3546512,null
3.171472,0,0.3546512,null
3.173057,0,0.3546512,null
3.174669,0,0.3546512,null
3.177225,0,0.3546512,null
3.179151,0,0.3546512,null
3.18081,0,0.3546512,null
3.182788,0,0.3546512,null
3.184659,0,0.3546512,null
3.186284,0,0.3546512,null
3.187937,0,0.3546512,null
3.18955,0,0.3546512,null
3.191121,0,0.3546512,null
3.193142,0,0.3546512,null
3.195179,0,0.3546512,null
3.197125,0,0.3546512,null
3.199232,0,0.3546512,null
3.20134,0,0.3546512,null
3.203455,0,0.3546512,null
3.205132,0,0.3546512,null
3.206865,0,0.3546512,null
3.209031,0,0.3546512,null
3.211701,0,0.3546512,null
3.214094,0,0.3372093,null
3.215989,0,0.3372093,null
3.217705,0,0.3372093,null
3.219302,0,0.3372093,null
3.220895,0,0.3372093,null
3.222538,0,0.3372093,null
3.224195,0,0.3372093,null
3.226748,0,0.3372093,null
3.228917,0,0.3372093,null
3.230763,0,0.3372093,null
3.23259,0,0.3372093,null
3.234307,0,0.3372093,null
3.236188,0,0.3372093,null
3.238034,0,0.3372093,null
3.239857,0,0.3372093,null
3.241811,0,0.3372093,null
3.244456,0,0.3372093,null
3.247621,0,0.3372093,null
3.249927,0,0.3372093,null
3.252154,0,0.3372093,null
3.254093,0,0.3372093,null
3.256077,0,0.3372093,null
3.257836,0,0.3372093,null
3.260683,0,0.3255814,null
3.263015,0,0.3255814,null
3.265432,0,0.3255814,null
3.267762,0,0.3255814,null
3.269819,0,0.3255814,null
3.271742,0,0.3255814,null
3.273941,0,0.3255814,null
3.276298,0,0.3255814,null
3.278279,0,0.3255814,null
3.280131,0,0.3255814,null
3.281874,0,0.3255814,null
3.283685,0,0.3255814,null
3.285524,0,0.3255814,null
3.287556,0,0.3255814,null
3.289518,0,0.3255814,null
3.291769,0,0.3255814,null
3.294199,0,0.3255814,null
3.29654,0,0.3255814,null
3.298651,0,0.3255814,null
3.300553,0,0.3255814,null
3.302601,0,0.3255814,null
3.304752,0,0.3255814,null
3.308076,0,0.3139535,null
3.311023,0,0.3139535,null
3.313456,0,0.3139535,null
3.315444,0,0.3139535,null
3.317267,0,0.3139535,null
3.319201,0,0.3139535,null
3.32142,0,0.3139535,null
3.325146,0,0.3139535,null
3.327291,0,0.3139535,null
3.329288,0,0.3139535,null
3.331115,0,0.3139535,null
3.332866,0,0.3139535,null
3.334614,0,0.3139535,null
3.336837,0,0.3139535,null
3.339358,0,0.3139535,null
3.342168,0,0.3139535,null
3.345292,0,0.3139535,null
3.34749,0,0.3139535,null
3.349489,0,0.3139535,null
3.352968,0,0.3081395,null
3.356071,0,0.3081395,null
3.358585,0,0.3081395,null
3.36133,0,0.3081395,null
3.363325,0,0.3081395,null
3.365167,0,0.3081395,null
3.367169,0,0.3081395,null
3.369489,0,0.3081395,null
3.371739,0,0.3081395,null
3.373909,0,0.3081395,null
3.376228,0,0.3081395,null
3.378325,0,0.3081395,null
3.380337,0,0.3081395,null
3.382316,0,0.3081395,null
3.384823,0,0.3081395,null
3.387701,0,0.3081395,null
3.389729,0,0.3081395,null
3.39157,0,0.3081395,null
3.393729,0,0.3081395,null
3.395587,0,0.3081395,null
3.397445,0,0.3081395,null
3.399396,0,0.3081395,null
3.401619,0,0.3081395,null
3.404169,0,0.3081395,null
3.406865,0,0.3081395,null
3.409402,0,0.3081395,null
3.411754,0,0.3081395,null
3.41382,0,0.3081395,null
3.416277,0,0.3139535,null
3.418301,0,0.3139535,null
3.420173,0,0.3139535,null
3.422019,0,0.3139535,null
3.423931,0,0.3139535,null
3.425916,0,0.3139535,null
3.428471,0,0.3139535,null
3.430319,0,0.3139535,null
3.432817,0,0.3139535,null
3.434966,0,0.3139535,null
3.436963,0,0.3139535,null
3.438944,0,0.3139535,null
3.440859,0,0.3139535,null
3.443066,0,0.3139535,null
3.445215,0,0.3139535,null
3.447898,0,0.3139535,null
3.451084,0,0.3139535,null
3.453721,0,0.3139535,null
3.45568,0,0.3139535,null
3.457606,0,0.3139535,null
3.46035,0,0.3139535,null
3.462927,0,0.3255814,null
3.466033,0,0.3255814,null
3.468419,0,0.3255814,null
3.470343,0,0.3255814,null
3.472192,0,0.3255814,null
3.474044,0,0.3255814,null
3.476049,0,0.3255814,null
3.477998,0,0.3255814,null
3.479972,0,0.3255814,null
3.481835,0,0.3255814,null
3.483704,0,0.3255814,null
3.485666,0,0.3255814,null
3.487879,0,0.3255814,null
3.490092,0,0.3255814,null
3.49282,0,0.3255814,null
3.495277,0,0.3255814,null
3.497591,0,0.3255814,null
3.499861,0,0.3255814,null
3.501709,0,0.3255814,null
3.503679,0,0.3255814,null
3.505458,0,0.3255814,null
3.507391,0,0.3255814,null
3.51009,0,0.3372093,null
3.512368,0,0.3372093,null
3.514583,0,0.3372093,null
3.516452,0,0.3372093,null
3.518287,0,0.3372093,null
3.520084,0,0.3372093,null
3.521983,0,0.3372093,null
3.525595,0,0.3372093,null
3.527753,0,0.3372093,null
3.529674,0,0.3372093,null
3.532091,0,0.3372093,null
3.534668,0,0.3372093,null
3.53688,0,0.3372093,null
3.539236,0,0.3372093,null
3.542186,0,0.3372093,null
3.545176,0,0.3372093,null
3.547834,0,0.3372093,null
3.549892,0,0.3372093,null
3.551792,0,0.3372093,null
3.553829,0,0.3372093,null
3.555956,0,0.3546512,null
3.558264,0,0.3546512,null
3.560985,0,0.3546512,null
3.563303,0,0.3546512,null
3.565636,0,0.3546512,null
3.568047,0,0.3546512,null
3.570434,0,0.3546512,null
3.573302,0,0.3546512,null
3.575945,0,0.3546512,null
3.578387,0,0.3546512,null
3.580613,0,0.3546512,null
3.582871,0,0.3546512,null
3.58512,0,0.3546512,null
3.587876,0,0.3546512,null
3.590554,0,0.3546512,null
3.594054,0,0.3546512,null
3.597233,0,0.3546512,null
3.599535,0,0.3546512,null
3.602006,0,0.3546512,null
3.604705,0,0.3546512,null
3.606951,0,0.3546512,null
3.609798,0,0.3546512,null
3.612102,0,0.3546512,null
3.61445,0,0.3546512,null
3.617201,0,0.3546512,null
3.619867,0,0.3546512,null
3.622095,0,0.3546512,null
3.624748,0,0.3546512,null
3.628403,0,0.3546512,null
3.631238,0,0.3546512,null
3.634215,0,0.3546512,null
3.638297,0,0.3546512,null
3.641047,0,0.3546512,null
3.644536,0,0.3546512,null
3.647092,0,0.3546512,null
3.649293,0,0.3546512,null
3.651345,0,0.3546512,null
3.653071,0,0.3546512,null
3.65512,0,0.3546512,null
3.65682,0,0.3546512,null
3.658793,0,0.3546512,null
3.660752,0,0.3546512,null
3.662778,0,0.3546512,null
3.66456,0,0.3546512,null
3.666389,0,0.3546512,null
3.668095,0,0.3546512,null
3.669909,0,0.3546512,null
3.672259,0,0.3546512,null
3.674184,0,0.3546512,null
3.676829,0,0.3546512,null
3.678664,0,0.3546512,null
3.680974,0,0.3546512,null
3.683033,0,0.3546512,null
3.685065,0,0.3546512,null
3.686729,0,0.3546512,null
3.688591,0,0.3546512,null
3.690465,0,0.3546512,null
3.692269,0,0.3546512,null
3.694455,0,0.3546512,null
3.697073,0,0.3546512,null
3.699087,0,0.3546512,null
3.701166,0,0.3546512,null
3.702916,0,0.3546512,null
3.704545,0,0.3546512,null
3.70612,0,0.3546512,null
3.707661,0,0.3546512,null
3.709796,0,0.3546512,null
3.711698,0,0.3546512,null
3.713624,0,0.3546512,null
3.715452,0,0.3546512,null
3.717683,0,0.3546512,null
3.719535,0,0.3546512,null
3.72116,0,0.3546512,null
3.722821,0,0.3546512,null
3.727163,0,0.3546512,null
3.72905,0,0.3546512,null
3.730673,0,0.3546512,null
3.732383,0,0.3546512,null
3.734274,0,0.3546512,null
3.736122,0,0.3546512,null
3.737824,0,0.3546512,null
3.739832,0,0.3546512,null
3.741412,0,0.3546512,null
3.743649,0,0.3546512,null
3.745368,0,0.3546512,null
3.747383,0,0.3546512,null
3.749022,0,0.3546512,null
3.750696,0,0.3546512,null
3.752359,0,0.3546512,null
3.754022,0,0.3546512,null
3.756069,0,0.3546512,null
3.757932,0,0.3546512,null
3.760967,0,0.3546512,null
3.763163,0,0.3546512,null
3.764886,0,0.3546512,null
3.766472,0,0.3546512,null
3.768109,0,0.3546512,null
3.769877,0,0.3546512,null
3.771792,0,0.3546512,null
3.773399,0,0.3546512,null
3.775611,0,0.3546512,null
3.777516,0,0.3546512,null
3.77944,0,0.3546512,null
3.781093,0,0.3546512,null
3.78273,0,0.3546512,null
3.78433,0,0.3546512,null
3.785919,0,0.3546512,null
3.78802,0,0.3546512,null
3.790135,0,0.3546512,null
3.792864,0,0.3546512,null
3.795325,0,0.3546512,null
3.797429,0,0.3546512,null
3.799358,0,0.3546512,null
3.801217,0,0.3546512,null
3.803302,0,0.3546512,null
3.80517,0,0.3546512,null
3.807339,0,0.3546512,null
3.809659,0,0.3546512,null
3.812502,0,0.3546512,null
3.814685,0,0.3546512,null
3.816594,0,0.3546512,null
3.818773,0,0.3546512,null
3.820681,0,0.3546512,null
3.822818,0,0.3546512,null
3.825239,0,0.3546512,null
3.827416,0,0.3546512,null
3.829363,0,0.3546512,null
3.831237,0,0.3546512,null
3.833365,0,0.3546512,null
3.835176,0,0.3546512,null
3.837486,0,0.3546512,null
3.839505,0,0.3546512,null
3.841571,0,0.3546512,null
3.843714,0,0.3546512,null
3.845609,0,0.3546512,null
3.847467,0,0.3546512,null
3.849825,0,0.3546512,null
3.852057,0,0.3546512,null
3.854685,0,0.3546512,null
3.856889,0,0.3546512,null
3.859118,0,0.3546512,null
3.861537,0,0.3546512,null
3.863474,0,0.3546512,null
3.865501,0,0.3546512,null
3.867369,0,0.3546512,null
3.869632,0,0.3546512,null
3.87163,0,0.3546512,null
3.873825,0,0.3546512,null
3.875849,0,0.3546512,null
3.877822,0,0.3546512,null
3.88004,0,0.3546512,null
3.882926,0,0.3546512,null
3.885239,0,0.3546512,null
3.887293,0,0.3546512,null
3.889604,0,0.3546512,null
3.891558,0,0.3546512,null
3.894045,0,0.3546512,null
3.896509,0,0.3546512,null
3.898437,0,0.3546512,null
3.900544,0,0.3546512,null
3.903015,0,0.3546512,null
3.904968,0,0.3546512,null
3.906779,0,0.3546512,null
3.908849,0,0.3546512,null
3.911652,0,0.3546512,null
3.913474,0,0.3546512,null
3.915436,0,0.3546512,null
3.917631,0,0.3546512,null
3.919968,0,0.3546512,null
3.921799,0,0.3546512,null
